Deal ID,Deal Owner, Deal Amount ,Project name,Deal_Closing_Date,Stage,Probability,Created_By,Modified_By,Created_Time,Modified_Time,Currency,Exchange_Rate,Last_Activity_Time,Sales_Cycle_Duration,Overall_Sales_Duration,User_Modified_Time,System_Modified_Time,Change_Log_Time__s,City_State,Country,Potential_Lead_Source,Focussed_Non_focussed_Industry,Industry_Type,Management_Type2,Client_Type,Ownership_Type,Date_on_which_proposal_sent,Original_expected_closure_date,Date_on_which_became_a_Potential,Engagement_Tenure_months,Date_on_which_became_a_Qualified_Prospect,Monthly_recurring_revenue_amount,Date_on_which_walk_through_scheduled,Date_on_which_walk_through_conducted,Services,Engagement_type,CEC_Video_Used,Client_s_Problem_Statement,Nature_of_Potential,Date_on_which_follow_up_conducted,Date_on_which_converted_to_a_client,Date_on_which_follow_up_scheduled,Mandate_start_date,Mandate_end_date,Methodology,Date_on_which_client_lost,Reason_for_loss_of_potential,Payment_Method,Designation of Deal contact,SBU,Financial_Year,Potential_Rating,Wether_Related_To,Project_Tag,Date_on_which_became_Need_Identification,GTM Segment1,Category_A_B_C,Stage group,How_do_we_perceive_the_client,Quality_Score,How_does_the_client_position_us
655193000001704391,655193000001491001,  -   ,418,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,IT Sales Director,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704388,655193000001491001,  -   ,419,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704373,655193000001491001,  -   ,420,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704372,655193000001491001,  -   ,421,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Partnership Leader,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704488,655193000001491001,  -   ,422,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Strategy and Operations,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704485,655193000001491001,  -   ,423,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Operations,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704465,655193000001491001,  -   ,424,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704393,655193000001491001,  -   ,425,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704376,655193000001491001,  -   ,426,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704567,655193000001491001,  -   ,427,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704529,655193000001491001,  -   ,428,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704517,655193000001491001,  -   ,429,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704441,655193000001491001,  -   ,430,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of Sales & BD,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704423,655193000001491001,  -   ,431,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO and Co-Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001704404,655193000001491001,  -   ,432,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Technology Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695965,655193000001491001,  -   ,433,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO and Co-Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695963,655193000001491001,  -   ,434,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Technology Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695958,655193000001491001,  -   ,435,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Cofounder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695930,655193000001491001,  -   ,436,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO and Co-Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695929,655193000001491001,  -   ,437,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695921,655193000001491001,  -   ,438,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695915,655193000001491001,  -   ,439,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695894,655193000001491001,  -   ,440,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695831,655193000001491001,  -   ,441,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of Strategy,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695821,655193000001491001,  -   ,442,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Growth & Data,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695812,655193000001491001,  -   ,443,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President Global SI Alliances,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695808,655193000001491001,  -   ,444,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695791,655193000001491001,  -   ,445,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695777,655193000001491001,  -   ,446,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695762,655193000001491001,  -   ,447,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695761,655193000001491001,  -   ,448,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:35,USD,0,9/18/24 11:35,,,,9/18/24 11:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Principal CTO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695759,655193000001491001,  -   ,449,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 12:16,USD,0,9/18/24 12:16,,,,9/18/24 12:16,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Operating Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695993,655193000001491001,  -   ,450,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder & CEO, Zinrelo",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695990,655193000001491001,  -   ,451,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CoFounder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695959,655193000001491001,  -   ,452,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695943,655193000001491001,  -   ,453,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chairman & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695942,655193000001491001,  -   ,454,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"CEO, President, Co-Founder",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695940,655193000001491001,  -   ,455,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,President,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695936,655193000001491001,  -   ,456,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695923,655193000001491001,  -   ,457,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CFO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695911,655193000001491001,  -   ,458,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO / Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695895,655193000001491001,  -   ,459,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Marketing Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695877,655193000001491001,  -   ,460,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Strategic Partnerships,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695874,655193000001491001,  -   ,461,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Data Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695868,655193000001491001,  -   ,462,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Marketing and AI Products,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695857,655193000001491001,  -   ,463,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Head of Customer Engagement,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695856,655193000001491001,  -   ,464,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695837,655193000001491001,  -   ,465,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Co-Founder, COO",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695819,655193000001491001,  -   ,466,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Operating Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695818,655193000001491001,  -   ,467,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695811,655193000001491001,  -   ,468,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President, Global Sales",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695809,655193000001491001,  -   ,469,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder & CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695788,655193000001491001,  -   ,470,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Founder,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695778,655193000001491001,  -   ,471,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Head of People, Culture and Performance",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695764,655193000001491001,  -   ,472,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,9/18/24 11:29,USD,0,9/18/24 11:29,,,,9/18/24 11:29,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Chief Executive Officer, Founder",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001696003,655193000001491001,  -   ,473,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Customer Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695989,655193000001491001,  -   ,474,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder and Chief Product Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695983,655193000001491001,  -   ,475,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"CEO, Founder",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695975,655193000001491001,  -   ,476,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Vice President, Product Management and Design, Workday VNDLY",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695974,655193000001491001,  -   ,477,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Division Director, Cyberinfrastructure and Convergence Research and Education",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695960,655193000001491001,  -   ,478,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695956,655193000001491001,  -   ,479,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Founder and CEO,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695955,655193000001491001,  -   ,480,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Principal,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695954,655193000001491001,  -   ,481,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Co-Founder & President,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695938,655193000001491001,  -   ,482,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Product Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695937,655193000001491001,  -   ,483,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,"Founder, Chairman, CEO",,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695932,655193000001491001,  -   ,484,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695927,655193000001491001,  -   ,485,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Executive Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695914,655193000001491001,  -   ,486,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Chief Customer Officer,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695908,655193000001491001,  -   ,487,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,VP of Talent,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695902,655193000001491001,  -   ,488,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,Vice President of Product Development,,,Cold,,Solution Design,,Others,C,Lead,,,
655193000001695900,655193000001491001,  -   ,489,,Lead - Attempt to Contact,10,655193000001491001,655193000001491001,7/11/24 16:03,7/12/24 0:35,USD,0,7/12/24 0:35,,,,7/12/24 0:35,,California,USA,Founder - SV,Focused,ITES,,,,,,,,,,,,,,Yes,,New,,,,,,,,,,CEO & Co-founder,,,Cold,,Solution Design,,Others,C,Lead,,,
